m_phi,Delta_phi_ini,sector
0.3731999999999974,1.8980000000000001,A
0.3731999999999974,1.9000000000000001,A
0.3731999999999974,1.9020000000000001,A
0.3731999999999974,1.9040000000000001,A
0.3731999999999974,1.9060000000000001,A
0.3731999999999974,1.9080000000000001,A
0.3731999999999974,1.9100000000000001,A
0.3731999999999974,1.9120000000000001,A
0.3731999999999974,1.9140000000000001,A
0.3731999999999974,1.9160000000000001,A
0.3731999999999974,1.9180000000000001,A
0.3731999999999974,1.9200000000000002,A
0.3731999999999974,1.9220000000000002,A
0.3731999999999974,1.9240000000000002,A
0.3731999999999974,1.9260000000000002,A
0.3731999999999974,1.9280000000000002,A
0.3731999999999974,1.9300000000000002,A
0.3731999999999974,1.9320000000000002,A
0.3731999999999974,1.9340000000000002,A
0.3731999999999974,1.9360000000000002,A
0.3731999999999974,1.9380000000000002,A
0.3731999999999974,1.9400000000000002,A
0.3731999999999974,1.9420000000000002,A
0.3731999999999974,1.9440000000000002,A
0.3731999999999974,1.9460000000000002,A
0.3731999999999974,1.9480000000000002,A
0.3731999999999974,1.9500000000000002,A
0.3731999999999974,1.9520000000000002,A
0.3731999999999974,1.9540000000000002,A
0.3731999999999974,1.9560000000000002,A
0.3731999999999974,1.9580000000000002,A
0.3731999999999974,1.9600000000000002,A
0.3731999999999974,1.9620000000000002,A
0.3731999999999974,1.9640000000000002,A
0.3731999999999974,1.9660000000000002,A
0.3731999999999974,1.9680000000000002,A
0.3731999999999974,1.9700000000000002,A
0.3731999999999974,1.9720000000000002,A
0.3731999999999974,1.9740000000000002,A
0.3731999999999974,1.9760000000000002,A
0.3731999999999974,1.9780000000000002,A
0.3731999999999974,1.9800000000000002,A
0.3731999999999974,1.9820000000000002,A
0.3731999999999974,1.9840000000000002,A
0.3731999999999974,1.9860000000000002,A
0.3731999999999974,1.9880000000000002,A
0.3731999999999974,1.9900000000000002,A
0.3731999999999974,1.9920000000000002,A
0.3731999999999974,1.9940000000000002,A
0.3731999999999974,1.9960000000000002,A
0.3731999999999974,1.9980000000000002,A
0.3731999999999974,2.0,A
0.3731999999999974,2.0020000000000002,A
0.3731999999999974,2.0040000000000004,A
0.3731999999999974,2.0060000000000002,A
0.3731999999999974,2.008,A
0.3731999999999974,2.0100000000000002,A
0.3731999999999974,2.0120000000000005,A
0.3731999999999974,2.0140000000000002,A
0.3731999999999974,2.016,A
0.3731999999999974,2.0180000000000002,A
0.3731999999999974,2.0200000000000005,A
0.3731999999999974,2.0220000000000002,A
0.3731999999999974,2.024,A
0.3731999999999974,2.0260000000000002,A
0.3731999999999974,2.0280000000000005,A
0.3731999999999974,2.0300000000000002,A
0.3731999999999974,2.032,A
0.3731999999999974,2.0340000000000003,A
0.3731999999999974,2.0360000000000005,A
0.3731999999999974,2.0380000000000003,A
0.3731999999999974,2.04,A
0.3731999999999974,2.0420000000000003,A
0.3731999999999974,2.0440000000000005,A
0.3731999999999974,2.0460000000000003,A
0.3731999999999974,2.048,A
0.3731999999999974,2.0500000000000003,A
0.3731999999999974,2.0520000000000005,A
0.3731999999999974,2.0540000000000003,A
0.3731999999999974,2.056,A
0.3731999999999974,2.0580000000000003,A
0.3731999999999974,2.0600000000000005,A
0.3731999999999974,2.0620000000000003,A
0.3731999999999974,2.064,A
0.3731999999999974,2.0660000000000003,A
0.3731999999999974,2.0680000000000005,A
0.3731999999999974,2.0700000000000003,A
0.3731999999999974,2.072,A
0.3731999999999974,2.0740000000000003,A
0.3731999999999974,2.0760000000000005,A
0.3731999999999974,2.0780000000000003,A
0.3731999999999974,2.08,A
0.3731999999999974,2.0820000000000003,A
0.3731999999999974,2.0840000000000005,A
0.3731999999999974,2.0860000000000003,A
0.3731999999999974,2.088,A
0.3731999999999974,2.0900000000000003,A
0.3731999999999974,2.0920000000000005,A
0.3731999999999974,2.0940000000000003,A
0.3731999999999974,2.096,A
0.3731999999999974,2.0980000000000003,A
0.3731999999999974,2.1000000000000005,A
0.3731999999999974,2.1020000000000003,A
0.3731999999999974,2.104,A
0.3731999999999974,2.1060000000000003,A
0.3731999999999974,2.1080000000000005,A
0.3731999999999974,2.1100000000000003,A
0.3731999999999974,2.112,A
0.3731999999999974,2.1140000000000003,A
0.3731999999999974,2.1160000000000005,A
0.3731999999999974,2.1180000000000003,A
0.3731999999999974,2.12,A
0.3731999999999974,2.1220000000000003,A
0.3731999999999974,2.1240000000000006,A
0.3731999999999974,2.1260000000000003,A
0.3731999999999974,2.128,A
0.3731999999999974,2.1300000000000003,A
0.3731999999999974,2.1320000000000006,A
0.3731999999999974,2.1340000000000003,A
0.3731999999999974,2.136,A
0.3731999999999974,2.1380000000000003,A
0.3731999999999974,2.1400000000000006,A
0.3731999999999974,2.1420000000000003,A
0.3731999999999974,2.144,A
0.3731999999999974,2.1460000000000004,A
0.3731999999999974,2.1480000000000006,A
0.3731999999999974,2.1500000000000004,A
0.3731999999999974,2.152,A
0.3731999999999974,2.1540000000000004,A
0.3731999999999974,2.1560000000000006,A
0.3731999999999974,2.1580000000000004,A
0.3731999999999974,2.16,A
0.3731999999999974,2.1620000000000004,A
0.3731999999999974,2.1640000000000006,A
0.3731999999999974,2.1660000000000004,A
0.3731999999999974,2.168,A
0.3731999999999974,2.1700000000000004,A
0.3731999999999974,2.1720000000000006,A
0.3731999999999974,2.1740000000000004,A
0.3731999999999974,2.176,A
0.3731999999999974,2.1780000000000004,A
0.3731999999999974,2.1800000000000006,A
0.3731999999999974,2.1820000000000004,A
0.3731999999999974,2.184,A
0.3731999999999974,2.1860000000000004,A
0.3731999999999974,2.1880000000000006,A
0.3731999999999974,2.1900000000000004,A
0.3731999999999974,2.192,A
0.3731999999999974,2.1940000000000004,A
0.3731999999999974,2.1960000000000006,A
0.3731999999999974,2.1980000000000004,A
0.3731999999999974,2.2,A
0.3733999999999974,1.7,A
0.3733999999999974,1.702,A
0.3733999999999974,1.704,A
0.3733999999999974,1.706,A
0.3733999999999974,1.708,A
0.3733999999999974,1.71,A
0.3733999999999974,1.712,A
0.3733999999999974,1.714,A
0.3733999999999974,1.716,A
0.3733999999999974,1.718,A
0.3733999999999974,1.72,A
0.3733999999999974,1.722,A
0.3733999999999974,1.724,A
0.3733999999999974,1.726,A
0.3733999999999974,1.728,A
0.3733999999999974,1.73,A
0.3733999999999974,1.732,A
0.3733999999999974,1.734,A
0.3733999999999974,1.736,A
0.3733999999999974,1.738,A
0.3733999999999974,1.74,A
0.3733999999999974,1.742,A
0.3733999999999974,1.744,A
0.3733999999999974,1.746,A
0.3733999999999974,1.748,A
0.3733999999999974,1.75,A
0.3733999999999974,1.752,A
0.3733999999999974,1.754,A
0.3733999999999974,1.756,A
0.3733999999999974,1.758,A
0.3733999999999974,1.76,A
0.3733999999999974,1.762,A
0.3733999999999974,1.764,A
0.3733999999999974,1.766,A
0.3733999999999974,1.768,A
0.3733999999999974,1.77,A
0.3733999999999974,1.772,A
0.3733999999999974,1.774,A
0.3733999999999974,1.776,A
0.3733999999999974,1.778,A
0.3733999999999974,1.78,A
0.3733999999999974,1.782,A
0.3733999999999974,1.784,A
0.3733999999999974,1.786,A
0.3733999999999974,1.788,A
0.3733999999999974,1.79,A
0.3733999999999974,1.792,A
0.3733999999999974,1.794,A
0.3733999999999974,1.796,A
0.3733999999999974,1.798,A
0.3733999999999974,1.8,A
0.3733999999999974,1.802,A
0.3733999999999974,1.804,A
0.3733999999999974,1.806,A
0.3733999999999974,1.808,A
0.3733999999999974,1.81,A
0.3733999999999974,1.812,A
0.3733999999999974,1.814,A
0.3733999999999974,1.816,A
0.3733999999999974,1.818,A
0.3733999999999974,1.82,A
0.3733999999999974,1.822,A
0.3733999999999974,1.824,A
0.3733999999999974,1.826,A
0.3733999999999974,1.828,A
0.3733999999999974,1.83,A
0.3733999999999974,1.832,A
0.3733999999999974,1.834,A
0.3733999999999974,1.836,A
0.3733999999999974,1.838,A
0.3733999999999974,1.84,A
0.3733999999999974,1.842,A
0.3733999999999974,1.844,A
0.3733999999999974,1.846,A
0.3733999999999974,1.848,A
0.3733999999999974,1.85,A
0.3733999999999974,1.852,A
0.3733999999999974,1.854,A
0.3733999999999974,1.856,A
0.3733999999999974,1.858,A
0.3733999999999974,1.86,A
0.3733999999999974,1.862,A
0.3733999999999974,1.864,A
0.3733999999999974,1.866,A
0.3733999999999974,1.868,A
0.3733999999999974,1.87,A
0.3733999999999974,1.872,A
0.3733999999999974,1.874,A
0.3733999999999974,1.8760000000000001,A
0.3733999999999974,1.8780000000000001,A
0.3733999999999974,1.8800000000000001,A
0.3733999999999974,1.8820000000000001,A
0.3733999999999974,1.8840000000000001,A
0.3733999999999974,1.8860000000000001,A
0.3733999999999974,1.8880000000000001,A
0.3733999999999974,1.8900000000000001,A
0.3733999999999974,1.8920000000000001,A
0.3733999999999974,1.8940000000000001,A
0.3733999999999974,1.8960000000000001,A
0.3733999999999974,1.8980000000000001,A
0.3733999999999974,1.9000000000000001,A
0.3733999999999974,1.9020000000000001,A
0.3733999999999974,1.9040000000000001,A
0.3733999999999974,1.9060000000000001,A
0.3733999999999974,1.9080000000000001,A
0.3733999999999974,1.9100000000000001,A
0.3733999999999974,1.9120000000000001,A
0.3733999999999974,1.9140000000000001,A
0.3733999999999974,1.9160000000000001,A
0.3733999999999974,1.9180000000000001,A
0.3733999999999974,1.9200000000000002,A
0.3733999999999974,1.9220000000000002,A
0.3733999999999974,1.9240000000000002,A
0.3733999999999974,1.9260000000000002,A
0.3733999999999974,1.9280000000000002,A
0.3733999999999974,1.9300000000000002,A
0.3733999999999974,1.9320000000000002,A
0.3733999999999974,1.9340000000000002,A
0.3733999999999974,1.9360000000000002,A
0.3733999999999974,1.9380000000000002,A
0.3733999999999974,1.9400000000000002,A
0.3733999999999974,1.9420000000000002,A
0.3733999999999974,1.9440000000000002,A
0.3733999999999974,1.9460000000000002,A
0.3733999999999974,1.9480000000000002,A
0.3733999999999974,1.9500000000000002,A
0.3733999999999974,1.9520000000000002,A
0.3733999999999974,1.9540000000000002,A
0.3733999999999974,1.9560000000000002,A
0.3733999999999974,1.9580000000000002,A
0.3733999999999974,1.9600000000000002,A
0.3733999999999974,1.9620000000000002,A
0.3733999999999974,1.9640000000000002,A
0.3733999999999974,1.9660000000000002,A
0.3733999999999974,1.9680000000000002,A
0.3733999999999974,1.9700000000000002,A
0.3733999999999974,1.9720000000000002,A
0.3733999999999974,1.9740000000000002,A
0.3733999999999974,1.9760000000000002,A
0.3733999999999974,1.9780000000000002,A
0.3733999999999974,1.9800000000000002,A
0.3733999999999974,1.9820000000000002,A
0.3733999999999974,1.9840000000000002,A
0.3733999999999974,1.9860000000000002,A
0.3733999999999974,1.9880000000000002,A
0.3733999999999974,1.9900000000000002,A
0.3733999999999974,1.9920000000000002,A
0.3733999999999974,1.9940000000000002,A
0.3733999999999974,1.9960000000000002,A
0.3733999999999974,1.9980000000000002,A
0.3733999999999974,2.0,A
0.3733999999999974,2.0020000000000002,A
0.3733999999999974,2.0040000000000004,A
0.3733999999999974,2.0060000000000002,A
0.3733999999999974,2.008,A
0.3733999999999974,2.0100000000000002,A
0.3733999999999974,2.0120000000000005,A
0.3733999999999974,2.0140000000000002,A
0.3733999999999974,2.016,A
0.3733999999999974,2.0180000000000002,A
0.3733999999999974,2.0200000000000005,A
0.3733999999999974,2.0220000000000002,A
0.3733999999999974,2.024,A
0.3733999999999974,2.0260000000000002,A
0.3733999999999974,2.0280000000000005,A
0.3733999999999974,2.0300000000000002,A
0.3733999999999974,2.032,A
0.3733999999999974,2.0340000000000003,A
0.3733999999999974,2.0360000000000005,A
0.3733999999999974,2.0380000000000003,A
0.3733999999999974,2.04,A
0.3733999999999974,2.0420000000000003,A
0.3733999999999974,2.0440000000000005,A
0.3733999999999974,2.0460000000000003,A
0.3733999999999974,2.048,A
0.3733999999999974,2.0500000000000003,A
0.3733999999999974,2.0520000000000005,A
0.3733999999999974,2.0540000000000003,A
0.3733999999999974,2.056,A
0.3733999999999974,2.0580000000000003,A
0.3733999999999974,2.0600000000000005,A
0.3733999999999974,2.0620000000000003,A
0.3733999999999974,2.064,A
0.3733999999999974,2.0660000000000003,A
0.3733999999999974,2.0680000000000005,A
0.3733999999999974,2.0700000000000003,A
0.3733999999999974,2.072,A
0.3733999999999974,2.0740000000000003,A
0.3733999999999974,2.0760000000000005,A
0.3733999999999974,2.0780000000000003,A
0.3733999999999974,2.08,A
0.3733999999999974,2.0820000000000003,A
0.3733999999999974,2.0840000000000005,A
0.3733999999999974,2.0860000000000003,A
0.3733999999999974,2.088,A
0.3733999999999974,2.0900000000000003,A
0.3733999999999974,2.0920000000000005,A
0.3733999999999974,2.0940000000000003,A
0.3733999999999974,2.096,A
0.3733999999999974,2.0980000000000003,A
0.3733999999999974,2.1000000000000005,A
0.3733999999999974,2.1020000000000003,A
0.3733999999999974,2.104,A
0.3733999999999974,2.1060000000000003,A
0.3733999999999974,2.1080000000000005,A
0.3733999999999974,2.1100000000000003,A
0.3733999999999974,2.112,A
0.3733999999999974,2.1140000000000003,A
0.3733999999999974,2.1160000000000005,A
0.3733999999999974,2.1180000000000003,A
0.3733999999999974,2.12,A
0.3733999999999974,2.1220000000000003,A
0.3733999999999974,2.1240000000000006,A
0.3733999999999974,2.1260000000000003,A
0.3733999999999974,2.128,A
0.3733999999999974,2.1300000000000003,A
0.3733999999999974,2.1320000000000006,A
0.3733999999999974,2.1340000000000003,A
0.3733999999999974,2.136,A
0.3733999999999974,2.1380000000000003,A
0.3733999999999974,2.1400000000000006,A
0.3733999999999974,2.1420000000000003,A
0.3733999999999974,2.144,A
0.3733999999999974,2.1460000000000004,A
0.3733999999999974,2.1480000000000006,A
0.3733999999999974,2.1500000000000004,A
0.3733999999999974,2.152,A
0.3733999999999974,2.1540000000000004,A
0.3733999999999974,2.1560000000000006,A
0.3733999999999974,2.1580000000000004,A
0.3733999999999974,2.16,A
0.3733999999999974,2.1620000000000004,A
0.3733999999999974,2.1640000000000006,A
0.3733999999999974,2.1660000000000004,A
0.3733999999999974,2.168,A
0.3733999999999974,2.1700000000000004,A
0.3733999999999974,2.1720000000000006,A
0.3733999999999974,2.1740000000000004,A
0.3733999999999974,2.176,A
0.3733999999999974,2.1780000000000004,A
0.3733999999999974,2.1800000000000006,A
0.3733999999999974,2.1820000000000004,A
0.3733999999999974,2.184,A
0.3733999999999974,2.1860000000000004,A
0.3733999999999974,2.1880000000000006,A
0.3733999999999974,2.1900000000000004,A
0.3733999999999974,2.192,A
0.3733999999999974,2.1940000000000004,A
0.3733999999999974,2.1960000000000006,A
0.3733999999999974,2.1980000000000004,A
0.3733999999999974,2.2,A
0.3735999999999974,1.7,A
0.3735999999999974,1.702,A
0.3735999999999974,1.704,A
0.3735999999999974,1.706,A
0.3735999999999974,1.708,A
0.3735999999999974,1.71,A
0.3735999999999974,1.712,A
0.3735999999999974,1.714,A
0.3735999999999974,1.716,A
0.3735999999999974,1.718,A
0.3735999999999974,1.72,A
0.3735999999999974,1.722,A
0.3735999999999974,1.724,A
0.3735999999999974,1.726,A
0.3735999999999974,1.728,A
0.3735999999999974,1.73,A
0.3735999999999974,1.732,A
0.3735999999999974,1.734,A
0.3735999999999974,1.736,A
0.3735999999999974,1.738,A
0.3735999999999974,1.74,A
0.3735999999999974,1.742,A
0.3735999999999974,1.744,A
0.3735999999999974,1.746,A
0.3735999999999974,1.748,A
0.3735999999999974,1.75,A
0.3735999999999974,1.752,A
0.3735999999999974,1.754,A
0.3735999999999974,1.756,A
0.3735999999999974,1.758,A
0.3735999999999974,1.76,A
0.3735999999999974,1.762,A
0.3735999999999974,1.764,A
0.3735999999999974,1.766,A
0.3735999999999974,1.768,A
0.3735999999999974,1.77,A
0.3735999999999974,1.772,A
0.3735999999999974,1.774,A
0.3735999999999974,1.776,A
0.3735999999999974,1.778,A
0.3735999999999974,1.78,A
0.3735999999999974,1.782,A
0.3735999999999974,1.784,A
0.3735999999999974,1.786,A
0.3735999999999974,1.788,A
0.3735999999999974,1.79,A
0.3735999999999974,1.792,A
0.3735999999999974,1.794,A
0.3735999999999974,1.796,A
0.3735999999999974,1.798,A
0.3735999999999974,1.8,A
0.3735999999999974,1.802,A
0.3735999999999974,1.804,A
0.3735999999999974,1.806,A
0.3735999999999974,1.808,A
0.3735999999999974,1.81,A
0.3735999999999974,1.812,A
0.3735999999999974,1.814,A
0.3735999999999974,1.816,A
0.3735999999999974,1.818,A
0.3735999999999974,1.82,A
0.3735999999999974,1.822,A
0.3735999999999974,1.824,A
0.3735999999999974,1.826,A
0.3735999999999974,1.828,A
0.3735999999999974,1.83,A
0.3735999999999974,1.832,A
0.3735999999999974,1.834,A
0.3735999999999974,1.836,A
0.3735999999999974,1.838,A
0.3735999999999974,1.84,A
0.3735999999999974,1.842,A
0.3735999999999974,1.844,A
0.3735999999999974,1.846,A
0.3735999999999974,1.848,A
0.3735999999999974,1.85,A
0.3735999999999974,1.852,A
0.3735999999999974,1.854,A
0.3735999999999974,1.856,A
0.3735999999999974,1.858,A
0.3735999999999974,1.86,A
0.3735999999999974,1.862,A
0.3735999999999974,1.864,A
0.3735999999999974,1.866,A
0.3735999999999974,1.868,A
0.3735999999999974,1.87,A
0.3735999999999974,1.872,A
0.3735999999999974,1.874,A
0.3735999999999974,1.8760000000000001,A
0.3735999999999974,1.8780000000000001,A
0.3735999999999974,1.8800000000000001,A
0.3735999999999974,1.8820000000000001,A
0.3735999999999974,1.8840000000000001,A
0.3735999999999974,1.8860000000000001,A
0.3735999999999974,1.8880000000000001,A
0.3735999999999974,1.8900000000000001,A
0.3735999999999974,1.8920000000000001,A
0.3735999999999974,1.8940000000000001,A
0.3735999999999974,1.8960000000000001,A
0.3735999999999974,1.8980000000000001,A
0.3735999999999974,1.9000000000000001,A
0.3735999999999974,1.9020000000000001,A
0.3735999999999974,1.9040000000000001,A
0.3735999999999974,1.9060000000000001,A
0.3735999999999974,1.9080000000000001,A
0.3735999999999974,1.9100000000000001,A
0.3735999999999974,1.9120000000000001,A
0.3735999999999974,1.9140000000000001,A
0.3735999999999974,1.9160000000000001,A
0.3735999999999974,1.9180000000000001,A
0.3735999999999974,1.9200000000000002,A
0.3735999999999974,1.9220000000000002,A
0.3735999999999974,1.9240000000000002,A
0.3735999999999974,1.9260000000000002,A
0.3735999999999974,1.9280000000000002,A
0.3735999999999974,1.9300000000000002,A
0.3735999999999974,1.9320000000000002,A
0.3735999999999974,1.9340000000000002,A
0.3735999999999974,1.9360000000000002,A
0.3735999999999974,1.9380000000000002,A
0.3735999999999974,1.9400000000000002,A
0.3735999999999974,1.9420000000000002,A
0.3735999999999974,1.9440000000000002,A
0.3735999999999974,1.9460000000000002,A
0.3735999999999974,1.9480000000000002,A
0.3735999999999974,1.9500000000000002,A
0.3735999999999974,1.9520000000000002,A
0.3735999999999974,1.9540000000000002,A
0.3735999999999974,1.9560000000000002,A
0.3735999999999974,1.9580000000000002,A
0.3735999999999974,1.9600000000000002,A
0.3735999999999974,1.9620000000000002,A
0.3735999999999974,1.9640000000000002,A
0.3735999999999974,1.9660000000000002,A
0.3735999999999974,1.9680000000000002,A
0.3735999999999974,1.9700000000000002,A
0.3735999999999974,1.9720000000000002,A
0.3735999999999974,1.9740000000000002,A
0.3735999999999974,1.9760000000000002,A
0.3735999999999974,1.9780000000000002,A
0.3735999999999974,1.9800000000000002,A
0.3735999999999974,1.9820000000000002,A
0.3735999999999974,1.9840000000000002,A
0.3735999999999974,1.9860000000000002,A
0.3735999999999974,1.9880000000000002,A
0.3735999999999974,1.9900000000000002,A
0.3735999999999974,1.9920000000000002,A
0.3735999999999974,1.9940000000000002,A
0.3735999999999974,1.9960000000000002,A
0.3735999999999974,1.9980000000000002,A
0.3735999999999974,2.0,A
0.3735999999999974,2.0020000000000002,A
0.3735999999999974,2.0040000000000004,A
0.3735999999999974,2.0060000000000002,A
0.3735999999999974,2.008,A
0.3735999999999974,2.0100000000000002,A
0.3735999999999974,2.0120000000000005,A
0.3735999999999974,2.0140000000000002,A
0.3735999999999974,2.016,A
0.3735999999999974,2.0180000000000002,A
0.3735999999999974,2.0200000000000005,A
0.3735999999999974,2.0220000000000002,A
0.3735999999999974,2.024,A
0.3735999999999974,2.0260000000000002,A
0.3735999999999974,2.0280000000000005,A
0.3735999999999974,2.0300000000000002,A
0.3735999999999974,2.032,A
0.3735999999999974,2.0340000000000003,A
0.3735999999999974,2.0360000000000005,A
0.3735999999999974,2.0380000000000003,A
0.3735999999999974,2.04,A
0.3735999999999974,2.0420000000000003,A
0.3735999999999974,2.0440000000000005,A
0.3735999999999974,2.0460000000000003,A
0.3735999999999974,2.048,A
0.3735999999999974,2.0500000000000003,A
0.3735999999999974,2.0520000000000005,A
0.3735999999999974,2.0540000000000003,A
0.3735999999999974,2.056,A
0.3735999999999974,2.0580000000000003,A
0.3735999999999974,2.0600000000000005,A
0.3735999999999974,2.0620000000000003,A
0.3735999999999974,2.064,A
0.3735999999999974,2.0660000000000003,A
0.3735999999999974,2.0680000000000005,A
0.3735999999999974,2.0700000000000003,A
0.3735999999999974,2.072,A
0.3735999999999974,2.0740000000000003,A
0.3735999999999974,2.0760000000000005,A
0.3735999999999974,2.0780000000000003,A
0.3735999999999974,2.08,A
0.3735999999999974,2.0820000000000003,A
0.3735999999999974,2.0840000000000005,A
0.3735999999999974,2.0860000000000003,A
0.3735999999999974,2.088,A
0.3735999999999974,2.0900000000000003,A
0.3735999999999974,2.0920000000000005,A
0.3735999999999974,2.0940000000000003,A
0.3735999999999974,2.096,A
0.3735999999999974,2.0980000000000003,A
0.3735999999999974,2.1000000000000005,A
0.3735999999999974,2.1020000000000003,A
0.3735999999999974,2.104,A
0.3735999999999974,2.1060000000000003,A
0.3735999999999974,2.1080000000000005,A
0.3735999999999974,2.1100000000000003,A
0.3735999999999974,2.112,A
0.3735999999999974,2.1140000000000003,A
0.3735999999999974,2.1160000000000005,A
0.3735999999999974,2.1180000000000003,A
0.3735999999999974,2.12,A
0.3735999999999974,2.1220000000000003,A
0.3735999999999974,2.1240000000000006,A
0.3735999999999974,2.1260000000000003,A
0.3735999999999974,2.128,A
0.3735999999999974,2.1300000000000003,A
0.3735999999999974,2.1320000000000006,A
0.3735999999999974,2.1340000000000003,A
0.3735999999999974,2.136,A
0.3735999999999974,2.1380000000000003,A
0.3735999999999974,2.1400000000000006,A
0.3735999999999974,2.1420000000000003,A
0.3735999999999974,2.144,A
0.3735999999999974,2.1460000000000004,A
0.3735999999999974,2.1480000000000006,A
0.3735999999999974,2.1500000000000004,A
0.3735999999999974,2.152,A
0.3735999999999974,2.1540000000000004,A
0.3735999999999974,2.1560000000000006,A
0.3735999999999974,2.1580000000000004,A
0.3735999999999974,2.16,A
0.3735999999999974,2.1620000000000004,A
0.3735999999999974,2.1640000000000006,A
0.3735999999999974,2.1660000000000004,A
0.3735999999999974,2.168,A
0.3735999999999974,2.1700000000000004,A
0.3735999999999974,2.1720000000000006,A
0.3735999999999974,2.1740000000000004,A
0.3735999999999974,2.176,A
0.3735999999999974,2.1780000000000004,A
0.3735999999999974,2.1800000000000006,A
0.3735999999999974,2.1820000000000004,A
0.3735999999999974,2.184,A
0.3735999999999974,2.1860000000000004,A
0.3735999999999974,2.1880000000000006,A
0.3735999999999974,2.1900000000000004,A
0.3735999999999974,2.192,A
0.3735999999999974,2.1940000000000004,A
0.3735999999999974,2.1960000000000006,A
0.3735999999999974,2.1980000000000004,A
0.3735999999999974,2.2,A
0.37379999999999736,1.7,A
0.37379999999999736,1.702,A
0.37379999999999736,1.704,A
0.37379999999999736,1.706,A
0.37379999999999736,1.708,A
0.37379999999999736,1.71,A
0.37379999999999736,1.712,A
0.37379999999999736,1.714,A
0.37379999999999736,1.716,A
0.37379999999999736,1.718,A
0.37379999999999736,1.72,A
0.37379999999999736,1.722,A
0.37379999999999736,1.724,A
0.37379999999999736,1.726,A
0.37379999999999736,1.728,A
0.37379999999999736,1.73,A
0.37379999999999736,1.732,A
0.37379999999999736,1.734,A
0.37379999999999736,1.736,A
0.37379999999999736,1.738,A
0.37379999999999736,1.74,A
0.37379999999999736,1.742,A
0.37379999999999736,1.744,A
0.37379999999999736,1.746,A
0.37379999999999736,1.748,A
0.37379999999999736,1.75,A
0.37379999999999736,1.752,A
0.37379999999999736,1.754,A
0.37379999999999736,1.756,A
0.37379999999999736,1.758,A
0.37379999999999736,1.76,A
0.37379999999999736,1.762,A
0.37379999999999736,1.764,A
0.37379999999999736,1.766,A
0.37379999999999736,1.768,A
0.37379999999999736,1.77,A
0.37379999999999736,1.772,A
0.37379999999999736,1.774,A
0.37379999999999736,1.776,A
0.37379999999999736,1.778,A
0.37379999999999736,1.78,A
0.37379999999999736,1.782,A
0.37379999999999736,1.784,A
0.37379999999999736,1.786,A
0.37379999999999736,1.788,A
0.37379999999999736,1.79,A
0.37379999999999736,1.792,A
0.37379999999999736,1.794,A
0.37379999999999736,1.796,A
0.37379999999999736,1.798,A
0.37379999999999736,1.8,A
0.37379999999999736,1.802,A
0.37379999999999736,1.804,A
0.37379999999999736,1.806,A
0.37379999999999736,1.808,A
0.37379999999999736,1.81,A
0.37379999999999736,1.812,A
0.37379999999999736,1.814,A
0.37379999999999736,1.816,A
0.37379999999999736,1.818,A
0.37379999999999736,1.82,A
0.37379999999999736,1.822,A
0.37379999999999736,1.824,A
0.37379999999999736,1.826,A
0.37379999999999736,1.828,A
0.37379999999999736,1.83,A
0.37379999999999736,1.832,A
0.37379999999999736,1.834,A
0.37379999999999736,1.836,A
0.37379999999999736,1.838,A
0.37379999999999736,1.84,A
0.37379999999999736,1.842,A
0.37379999999999736,1.844,A
0.37379999999999736,1.846,A
0.37379999999999736,1.848,A
0.37379999999999736,1.85,A
0.37379999999999736,1.852,A
0.37379999999999736,1.854,A
0.37379999999999736,1.856,A
0.37379999999999736,1.858,A
0.37379999999999736,1.86,A
0.37379999999999736,1.862,A
0.37379999999999736,1.864,A
0.37379999999999736,1.866,A
0.37379999999999736,1.868,A
0.37379999999999736,1.87,A
0.37379999999999736,1.872,A
0.37379999999999736,1.874,A
0.37379999999999736,1.8760000000000001,A
0.37379999999999736,1.8780000000000001,A
0.37379999999999736,1.8800000000000001,A
0.37379999999999736,1.8820000000000001,A
0.37379999999999736,1.8840000000000001,A
0.37379999999999736,1.8860000000000001,A
0.37379999999999736,1.8880000000000001,A
0.37379999999999736,1.8900000000000001,A
0.37379999999999736,1.8920000000000001,A
0.37379999999999736,1.8940000000000001,A
0.37379999999999736,1.8960000000000001,A
0.37379999999999736,1.8980000000000001,A
0.37379999999999736,1.9000000000000001,A
0.37379999999999736,1.9020000000000001,A
0.37379999999999736,1.9040000000000001,A
0.37379999999999736,1.9060000000000001,A
0.37379999999999736,1.9080000000000001,A
0.37379999999999736,1.9100000000000001,A
0.37379999999999736,1.9120000000000001,A
0.37379999999999736,1.9140000000000001,A
0.37379999999999736,1.9160000000000001,A
0.37379999999999736,1.9180000000000001,A
0.37379999999999736,1.9200000000000002,A
0.37379999999999736,1.9220000000000002,A
0.37379999999999736,1.9240000000000002,A
0.37379999999999736,1.9260000000000002,A
0.37379999999999736,1.9280000000000002,A
0.37379999999999736,1.9300000000000002,A
0.37379999999999736,1.9320000000000002,A
0.37379999999999736,1.9340000000000002,A
0.37379999999999736,1.9360000000000002,A
0.37379999999999736,1.9380000000000002,A
0.37379999999999736,1.9400000000000002,A
0.37379999999999736,1.9420000000000002,A
0.37379999999999736,1.9440000000000002,A
0.37379999999999736,1.9460000000000002,A
0.37379999999999736,1.9480000000000002,A
0.37379999999999736,1.9500000000000002,A
0.37379999999999736,1.9520000000000002,A
0.37379999999999736,1.9540000000000002,A
0.37379999999999736,1.9560000000000002,A
0.37379999999999736,1.9580000000000002,A
